epoch,train_loss,val_loss
1,0.03944221251045487,0.006270152524812147
2,0.009344143955136783,0.004705417921650223
3,0.007839517123232196,0.0044260490409214984
4,0.007144306982601327,0.00433597068185918
5,0.0063861341065993265,0.00342309483938152
6,0.0055878271910062595,0.003346883843187243
7,0.00522738936748023,0.003277836581473821
8,0.00464766234758177,0.003486333642322279
9,0.004475773485942877,0.003590137585269986
10,0.00420342163613116,0.0032163256448075116
11,0.003855483109405863,0.0032473299915727694
12,0.003738672669611073,0.003227219259861158
13,0.0035218702450427893,0.0034201425075298174
14,0.0032845169983504873,0.003275685829030408
15,0.003253324183710252,0.0032308898442715873
16,0.003164120677060315,0.0031960098244962864
17,0.0028922657235982896,0.0031683804586646147
18,0.0027942076107137837,0.003379162544297287
19,0.0026835884627611707,0.0033760549650833126
20,0.0027037526917411013,0.003349454466078896
21,0.002739733829366742,0.003158871981795528
22,0.0026498871954182893,0.0031768962867499795
23,0.002695704361472703,0.003303973885776941
24,0.0026699906815857892,0.0032953436629031786
25,0.0026697592724043975,0.0033277431968599556
26,0.0026710238762981523,0.003243176561081782
27,0.0026551822929572412,0.0031904800806660206
28,0.002590718356441357,0.0031036194997250276
29,0.00254948950792563,0.0030776175368646365
30,0.0024464125341702517,0.003127462758420734
31,0.0024889272642342674,0.003093981575093494
32,0.002495428846590845,0.003097997243894497
33,0.0024948379631885994,0.003235400334087899
34,0.0024908330254090416,0.003139068006130401
35,0.002399969224227659,0.003085901060330798
36,0.0025053923217845816,0.0031357717113860415
37,0.0024521486510950905,0.0030744642909121466
38,0.0024272194060488673,0.0031238390374164738
39,0.002498807729196934,0.0030465793244729865
40,0.002412150300161946,0.0030885037668122095
41,0.002413540488487342,0.00311479217492888
42,0.0023372953856388838,0.0030667636841099012
43,0.0024485677961950257,0.0030374866105739784
44,0.002391294564378248,0.003055620843442739
45,0.002432158475390419,0.0030520397774307637
46,0.002362228465894337,0.0030610151190558097
47,0.0023831709040678106,0.0030726210543798515
48,0.002443302243409562,0.0030492684971977725
49,0.002490116061484774,0.003041923212422262
50,0.0024167046424866255,0.003037254413575283
51,0.002398821129879382,0.003036606987079722
52,0.0024430898044426742,0.0030317001443381742
53,0.002397610940118154,0.00305202938750881
54,0.0023410458515822287,0.003047684496959846
55,0.0023771785168459508,0.0030766665288319926
56,0.0023459025546929166,0.0030449313636199803
57,0.0023283712820037702,0.003051063341408735
58,0.002400588963584076,0.0030651521437721385
59,0.002287146047871959,0.003054630386022836
60,0.0024215937608719935,0.0030410076849511827
61,0.0023353805313880522,0.0030593198812857735
62,0.00232122348159984,0.0030435895725531735
63,0.0023530562066818154,0.0030538932474155444
64,0.0023116320000553968,0.00305069074785024
65,0.0023574989036465664,0.003042185411322862
66,0.0023119725440795135,0.0030358461911964697
67,0.0023824325759570844,0.003039966243904928
